# label=honeycomb-i9-12900F-php8.4-out-of-cache-n3M
# n=3000000
# rounds=7
# loadavg_before=1.01
# loadavg_after-round-0=1
# loadavg_after-round-1=1
# loadavg_after-round-2=1
# loadavg_after-round-3=1
# loadavg_after-round-4=1
# loadavg_after-round-5=1
# loadavg_after-round-6=1.06
arm,seed,corpus,n,trial,kernel,ns_per_op,hits
pristine,0,ser.set,3000000,0,serial,1309.488,3000000
pristine,0,ser.set,3000000,1,serial,1310.349,3000000
pristine,0,ser.set,3000000,2,serial,1303.146,3000000
pristine,0,ser.set,3000000,3,serial,1310.379,3000000
pristine,0,ser.set,3000000,4,serial,1453.228,3000000
pristine,0,ser.set,3000000,5,serial,1310.132,3000000
pristine,0,ser.set,3000000,6,serial,1315.579,3000000
pristine,0,ser.get,3000000,0,serial,293.032,3000000
pristine,0,ser.get,3000000,1,serial,292.564,3000000
pristine,0,ser.get,3000000,2,serial,292.936,3000000
pristine,0,ser.get,3000000,3,serial,291.860,3000000
pristine,0,ser.get,3000000,4,serial,291.959,3000000
pristine,0,ser.get,3000000,5,serial,292.456,3000000
pristine,0,ser.get,3000000,6,serial,292.174,3000000
pristine,0,ser.getr,3000000,0,serial,814.561,3000000
pristine,0,ser.getr,3000000,1,serial,810.856,3000000
pristine,0,ser.getr,3000000,2,serial,811.571,3000000
pristine,0,ser.getr,3000000,3,serial,812.133,3000000
pristine,0,ser.getr,3000000,4,serial,812.672,3000000
pristine,0,ser.getr,3000000,5,serial,815.316,3000000
pristine,0,ser.getr,3000000,6,serial,823.330,3000000
pristine,0,ser.hasr,3000000,0,serial,443.055,3000000
pristine,0,ser.hasr,3000000,1,serial,442.346,3000000
pristine,0,ser.hasr,3000000,2,serial,443.669,3000000
pristine,0,ser.hasr,3000000,3,serial,443.139,3000000
pristine,0,ser.hasr,3000000,4,serial,443.487,3000000
pristine,0,ser.hasr,3000000,5,serial,443.964,3000000
pristine,0,ser.hasr,3000000,6,serial,444.170,3000000
pristine,0,ser.keys,3000000,0,serial,1.208,3000000
pristine,0,ser.keys,3000000,1,serial,1.206,3000000
pristine,0,ser.keys,3000000,2,serial,1.208,3000000
pristine,0,ser.keys,3000000,3,serial,1.202,3000000
pristine,0,ser.keys,3000000,4,serial,1.355,3000000
pristine,0,ser.keys,3000000,5,serial,1.231,3000000
pristine,0,ser.keys,3000000,6,serial,1.224,3000000
pristine,0,ser.delpfx,3000000,0,serial,1.387,3000000
pristine,0,ser.delpfx,3000000,1,serial,1.382,3000000
pristine,0,ser.delpfx,3000000,2,serial,1.383,3000000
pristine,0,ser.delpfx,3000000,3,serial,1.392,3000000
pristine,0,ser.delpfx,3000000,4,serial,1.664,3000000
pristine,0,ser.delpfx,3000000,5,serial,1.384,3000000
pristine,0,ser.delpfx,3000000,6,serial,1.378,3000000
pristine,0,ser.del,3000000,0,serial,146.712,3000000
pristine,0,ser.del,3000000,1,serial,146.251,3000000
pristine,0,ser.del,3000000,2,serial,146.502,3000000
pristine,0,ser.del,3000000,3,serial,146.534,3000000
pristine,0,ser.del,3000000,4,serial,158.900,3000000
pristine,0,ser.del,3000000,5,serial,146.285,3000000
pristine,0,ser.del,3000000,6,serial,146.442,3000000
pristine,0,jser.set,3000000,0,serial,78.893,3000000
pristine,0,jser.set,3000000,1,serial,78.731,3000000
pristine,0,jser.set,3000000,2,serial,79.008,3000000
pristine,0,jser.set,3000000,3,serial,78.674,3000000
pristine,0,jser.set,3000000,4,serial,78.951,3000000
pristine,0,jser.set,3000000,5,serial,78.820,3000000
pristine,0,jser.set,3000000,6,serial,78.803,3000000
pristine,0,jser.get,3000000,0,serial,117.856,3000000
pristine,0,jser.get,3000000,1,serial,117.603,3000000
pristine,0,jser.get,3000000,2,serial,117.951,3000000
pristine,0,jser.get,3000000,3,serial,117.846,3000000
pristine,0,jser.get,3000000,4,serial,117.302,3000000
pristine,0,jser.get,3000000,5,serial,117.705,3000000
pristine,0,jser.get,3000000,6,serial,117.569,3000000
pristine,0,jser.getr,3000000,0,serial,534.262,3000000
pristine,0,jser.getr,3000000,1,serial,535.859,3000000
pristine,0,jser.getr,3000000,2,serial,535.961,3000000
pristine,0,jser.getr,3000000,3,serial,534.432,3000000
pristine,0,jser.getr,3000000,4,serial,535.920,3000000
pristine,0,jser.getr,3000000,5,serial,535.346,3000000
pristine,0,jser.getr,3000000,6,serial,535.673,3000000
pristine,0,jser.hasr,3000000,0,serial,341.045,3000000
pristine,0,jser.hasr,3000000,1,serial,341.356,3000000
pristine,0,jser.hasr,3000000,2,serial,341.542,3000000
pristine,0,jser.hasr,3000000,3,serial,340.784,3000000
pristine,0,jser.hasr,3000000,4,serial,341.479,3000000
pristine,0,jser.hasr,3000000,5,serial,342.199,3000000
pristine,0,jser.hasr,3000000,6,serial,341.291,3000000
pristine,0,jser.keys,3000000,0,serial,0.959,3000000
pristine,0,jser.keys,3000000,1,serial,0.962,3000000
pristine,0,jser.keys,3000000,2,serial,0.946,3000000
pristine,0,jser.keys,3000000,3,serial,0.961,3000000
pristine,0,jser.keys,3000000,4,serial,1.161,3000000
pristine,0,jser.keys,3000000,5,serial,0.968,3000000
pristine,0,jser.keys,3000000,6,serial,0.960,3000000
pristine,0,jser.delpfx,3000000,0,serial,1.332,3000000
pristine,0,jser.delpfx,3000000,1,serial,1.331,3000000
pristine,0,jser.delpfx,3000000,2,serial,1.324,3000000
pristine,0,jser.delpfx,3000000,3,serial,1.330,3000000
pristine,0,jser.delpfx,3000000,4,serial,1.598,3000000
pristine,0,jser.delpfx,3000000,5,serial,1.338,3000000
pristine,0,jser.delpfx,3000000,6,serial,1.324,3000000
pristine,0,jser.del,3000000,0,serial,96.549,3000000
pristine,0,jser.del,3000000,1,serial,96.726,3000000
pristine,0,jser.del,3000000,2,serial,96.882,3000000
pristine,0,jser.del,3000000,3,serial,97.448,3000000
pristine,0,jser.del,3000000,4,serial,109.727,3000000
pristine,0,jser.del,3000000,5,serial,96.645,3000000
pristine,0,jser.del,3000000,6,serial,96.650,3000000
pristine,0,rawint.set,3000000,0,serial,145.332,3000000
pristine,0,rawint.set,3000000,1,serial,144.834,3000000
pristine,0,rawint.set,3000000,2,serial,145.472,3000000
pristine,0,rawint.set,3000000,3,serial,145.525,3000000
pristine,0,rawint.set,3000000,4,serial,145.783,3000000
pristine,0,rawint.set,3000000,5,serial,145.446,3000000
pristine,0,rawint.set,3000000,6,serial,145.449,3000000
pristine,0,rawint.get,3000000,0,serial,180.941,3000000
pristine,0,rawint.get,3000000,1,serial,180.478,3000000
pristine,0,rawint.get,3000000,2,serial,180.803,3000000
pristine,0,rawint.get,3000000,3,serial,181.741,3000000
pristine,0,rawint.get,3000000,4,serial,180.928,3000000
pristine,0,rawint.get,3000000,5,serial,181.081,3000000
pristine,0,rawint.get,3000000,6,serial,181.624,3000000
pristine,0,rawint.getr,3000000,0,serial,626.017,3000000
pristine,0,rawint.getr,3000000,1,serial,626.366,3000000
pristine,0,rawint.getr,3000000,2,serial,626.448,3000000
pristine,0,rawint.getr,3000000,3,serial,627.458,3000000
pristine,0,rawint.getr,3000000,4,serial,626.874,3000000
pristine,0,rawint.getr,3000000,5,serial,627.497,3000000
pristine,0,rawint.getr,3000000,6,serial,627.178,3000000
pristine,0,rawint.hasr,3000000,0,serial,442.878,3000000
pristine,0,rawint.hasr,3000000,1,serial,443.484,3000000
pristine,0,rawint.hasr,3000000,2,serial,443.618,3000000
pristine,0,rawint.hasr,3000000,3,serial,443.282,3000000
pristine,0,rawint.hasr,3000000,4,serial,443.011,3000000
pristine,0,rawint.hasr,3000000,5,serial,445.061,3000000
pristine,0,rawint.hasr,3000000,6,serial,445.448,3000000
pristine,0,rawint.keys,3000000,0,serial,1.196,3000000
pristine,0,rawint.keys,3000000,1,serial,1.208,3000000
pristine,0,rawint.keys,3000000,2,serial,1.207,3000000
pristine,0,rawint.keys,3000000,3,serial,1.202,3000000
pristine,0,rawint.keys,3000000,4,serial,1.373,3000000
pristine,0,rawint.keys,3000000,5,serial,1.237,3000000
pristine,0,rawint.keys,3000000,6,serial,1.212,3000000
pristine,0,rawint.delpfx,3000000,0,serial,1.354,3000000
pristine,0,rawint.delpfx,3000000,1,serial,1.359,3000000
pristine,0,rawint.delpfx,3000000,2,serial,1.350,3000000
pristine,0,rawint.delpfx,3000000,3,serial,1.351,3000000
pristine,0,rawint.delpfx,3000000,4,serial,1.648,3000000
pristine,0,rawint.delpfx,3000000,5,serial,1.356,3000000
pristine,0,rawint.delpfx,3000000,6,serial,1.356,3000000
pristine,0,rawint.del,3000000,0,serial,144.266,3000000
pristine,0,rawint.del,3000000,1,serial,144.450,3000000
pristine,0,rawint.del,3000000,2,serial,144.301,3000000
pristine,0,rawint.del,3000000,3,serial,144.417,3000000
pristine,0,rawint.del,3000000,4,serial,156.453,3000000
pristine,0,rawint.del,3000000,5,serial,143.918,3000000
pristine,0,rawint.del,3000000,6,serial,144.096,3000000
pristine,0,jint.set,3000000,0,serial,78.768,3000000
pristine,0,jint.set,3000000,1,serial,78.672,3000000
pristine,0,jint.set,3000000,2,serial,78.834,3000000
pristine,0,jint.set,3000000,3,serial,78.784,3000000
pristine,0,jint.set,3000000,4,serial,79.033,3000000
pristine,0,jint.set,3000000,5,serial,78.655,3000000
pristine,0,jint.set,3000000,6,serial,78.653,3000000
pristine,0,jint.get,3000000,0,serial,116.732,3000000
pristine,0,jint.get,3000000,1,serial,116.914,3000000
pristine,0,jint.get,3000000,2,serial,117.412,3000000
pristine,0,jint.get,3000000,3,serial,117.275,3000000
pristine,0,jint.get,3000000,4,serial,117.177,3000000
pristine,0,jint.get,3000000,5,serial,116.728,3000000
pristine,0,jint.get,3000000,6,serial,117.079,3000000
pristine,0,jint.getr,3000000,0,serial,516.271,3000000
pristine,0,jint.getr,3000000,1,serial,518.305,3000000
pristine,0,jint.getr,3000000,2,serial,518.070,3000000
pristine,0,jint.getr,3000000,3,serial,517.384,3000000
pristine,0,jint.getr,3000000,4,serial,518.158,3000000
pristine,0,jint.getr,3000000,5,serial,517.260,3000000
pristine,0,jint.getr,3000000,6,serial,517.034,3000000
pristine,0,jint.hasr,3000000,0,serial,340.793,3000000
pristine,0,jint.hasr,3000000,1,serial,341.571,3000000
pristine,0,jint.hasr,3000000,2,serial,341.378,3000000
pristine,0,jint.hasr,3000000,3,serial,341.036,3000000
pristine,0,jint.hasr,3000000,4,serial,341.234,3000000
pristine,0,jint.hasr,3000000,5,serial,341.159,3000000
pristine,0,jint.hasr,3000000,6,serial,341.000,3000000
pristine,0,jint.keys,3000000,0,serial,0.969,3000000
pristine,0,jint.keys,3000000,1,serial,0.979,3000000
pristine,0,jint.keys,3000000,2,serial,1.006,3000000
pristine,0,jint.keys,3000000,3,serial,0.989,3000000
pristine,0,jint.keys,3000000,4,serial,1.128,3000000
pristine,0,jint.keys,3000000,5,serial,0.965,3000000
pristine,0,jint.keys,3000000,6,serial,0.962,3000000
pristine,0,jint.delpfx,3000000,0,serial,1.315,3000000
pristine,0,jint.delpfx,3000000,1,serial,1.309,3000000
pristine,0,jint.delpfx,3000000,2,serial,1.304,3000000
pristine,0,jint.delpfx,3000000,3,serial,1.341,3000000
pristine,0,jint.delpfx,3000000,4,serial,1.585,3000000
pristine,0,jint.delpfx,3000000,5,serial,1.311,3000000
pristine,0,jint.delpfx,3000000,6,serial,1.320,3000000
pristine,0,jint.del,3000000,0,serial,95.485,3000000
pristine,0,jint.del,3000000,1,serial,95.260,3000000
pristine,0,jint.del,3000000,2,serial,95.202,3000000
pristine,0,jint.del,3000000,3,serial,95.827,3000000
pristine,0,jint.del,3000000,4,serial,108.337,3000000
pristine,0,jint.del,3000000,5,serial,95.379,3000000
pristine,0,jint.del,3000000,6,serial,95.175,3000000
pristine,0,ctl.set,3000000,0,serial,101.461,3000000
pristine,0,ctl.set,3000000,1,serial,101.171,3000000
pristine,0,ctl.set,3000000,2,serial,101.137,3000000
pristine,0,ctl.set,3000000,3,serial,101.273,3000000
pristine,0,ctl.set,3000000,4,serial,101.318,3000000
pristine,0,ctl.set,3000000,5,serial,101.320,3000000
pristine,0,ctl.set,3000000,6,serial,101.335,3000000
pristine,0,ctl.get,3000000,0,serial,111.036,3000000
pristine,0,ctl.get,3000000,1,serial,111.077,3000000
pristine,0,ctl.get,3000000,2,serial,111.176,3000000
pristine,0,ctl.get,3000000,3,serial,110.894,3000000
pristine,0,ctl.get,3000000,4,serial,110.967,3000000
pristine,0,ctl.get,3000000,5,serial,111.165,3000000
pristine,0,ctl.get,3000000,6,serial,111.195,3000000
pristine,0,ctl.getr,3000000,0,serial,518.390,3000000
pristine,0,ctl.getr,3000000,1,serial,518.112,3000000
pristine,0,ctl.getr,3000000,2,serial,520.304,3000000
pristine,0,ctl.getr,3000000,3,serial,517.960,3000000
pristine,0,ctl.getr,3000000,4,serial,518.684,3000000
pristine,0,ctl.getr,3000000,5,serial,520.773,3000000
pristine,0,ctl.getr,3000000,6,serial,518.255,3000000
pristine,0,ctl.hasr,3000000,0,serial,118.841,3000000
pristine,0,ctl.hasr,3000000,1,serial,118.987,3000000
pristine,0,ctl.hasr,3000000,2,serial,119.863,3000000
pristine,0,ctl.hasr,3000000,3,serial,119.068,3000000
pristine,0,ctl.hasr,3000000,4,serial,118.963,3000000
pristine,0,ctl.hasr,3000000,5,serial,119.316,3000000
pristine,0,ctl.hasr,3000000,6,serial,119.017,3000000
pristine,0,ctl.del,3000000,0,serial,22.669,3000000
pristine,0,ctl.del,3000000,1,serial,22.808,3000000
pristine,0,ctl.del,3000000,2,serial,22.785,3000000
pristine,0,ctl.del,3000000,3,serial,22.822,3000000
pristine,0,ctl.del,3000000,4,serial,22.685,3000000
pristine,0,ctl.del,3000000,5,serial,22.636,3000000
pristine,0,ctl.del,3000000,6,serial,22.712,3000000
