# label=honeycomb-DECOMPOSITION-linkage-vs-distro-flags-n300k
# n=300000
# rounds=7
# loadavg_before=0.55
# loadavg_after-round-0=0.55
# loadavg_after-round-1=0.65
# loadavg_after-round-2=0.7
# loadavg_after-round-3=0.77
# loadavg_after-round-4=0.81
# loadavg_after-round-5=0.85
# loadavg_after-round-6=0.87
arm,seed,corpus,n,trial,kernel,ns_per_op,hits
system,0,ser.hasr,300000,3,serial,280.533,300000
system,0,ser.hasr,300000,4,serial,278.104,300000
system,0,ser.hasr,300000,5,serial,279.131,300000
system,0,ser.hasr,300000,6,serial,278.815,300000
system,0,ser.keys,300000,0,serial,13.377,300000
system,0,ser.keys,300000,1,serial,13.365,300000
system,0,ser.keys,300000,2,serial,13.366,300000
system,0,ser.keys,300000,3,serial,13.848,300000
system,0,ser.keys,300000,4,serial,13.416,300000
system,0,ser.keys,300000,5,serial,13.416,300000
system,0,ser.keys,300000,6,serial,13.442,300000
system,0,ser.delpfx,300000,0,serial,16.974,300000
system,0,ser.delpfx,300000,1,serial,16.683,300000
system,0,ser.delpfx,300000,2,serial,16.554,300000
system,0,ser.delpfx,300000,3,serial,16.556,300000
system,0,ser.delpfx,300000,4,serial,16.633,300000
system,0,ser.delpfx,300000,5,serial,16.578,300000
system,0,ser.delpfx,300000,6,serial,16.672,300000
system,0,ser.del,300000,0,serial,148.026,300000
system,0,ser.del,300000,1,serial,147.302,300000
system,0,ser.del,300000,2,serial,147.729,300000
system,0,ser.del,300000,3,serial,148.046,300000
system,0,ser.del,300000,4,serial,148.113,300000
system,0,ser.del,300000,5,serial,147.837,300000
system,0,ser.del,300000,6,serial,147.525,300000
system,0,jser.set,300000,0,serial,89.314,300000
system,0,jser.set,300000,1,serial,87.688,300000
system,0,jser.set,300000,2,serial,87.842,300000
system,0,jser.set,300000,3,serial,88.244,300000
system,0,jser.set,300000,4,serial,87.889,300000
system,0,jser.set,300000,5,serial,88.048,300000
system,0,jser.set,300000,6,serial,88.206,300000
system,0,jser.get,300000,0,serial,143.829,300000
system,0,jser.get,300000,1,serial,144.242,300000
system,0,jser.get,300000,2,serial,143.884,300000
system,0,jser.get,300000,3,serial,144.353,300000
system,0,jser.get,300000,4,serial,144.047,300000
system,0,jser.get,300000,5,serial,144.057,300000
system,0,jser.get,300000,6,serial,143.648,300000
system,0,jser.getr,300000,0,serial,331.788,300000
system,0,jser.getr,300000,1,serial,333.567,300000
system,0,jser.getr,300000,2,serial,332.894,300000
system,0,jser.getr,300000,3,serial,332.475,300000
system,0,jser.getr,300000,4,serial,331.405,300000
system,0,jser.getr,300000,5,serial,333.402,300000
system,0,jser.getr,300000,6,serial,332.800,300000
system,0,jser.hasr,300000,0,serial,219.077,300000
system,0,jser.hasr,300000,1,serial,218.986,300000
system,0,jser.hasr,300000,2,serial,219.055,300000
system,0,jser.hasr,300000,3,serial,219.551,300000
system,0,jser.hasr,300000,4,serial,219.484,300000
system,0,jser.hasr,300000,5,serial,220.569,300000
system,0,jser.hasr,300000,6,serial,220.197,300000
system,0,jser.keys,300000,0,serial,11.234,300000
system,0,jser.keys,300000,1,serial,11.258,300000
system,0,jser.keys,300000,2,serial,11.295,300000
system,0,jser.keys,300000,3,serial,11.296,300000
system,0,jser.keys,300000,4,serial,11.266,300000
system,0,jser.keys,300000,5,serial,11.311,300000
system,0,jser.keys,300000,6,serial,11.215,300000
system,0,jser.delpfx,300000,0,serial,16.768,300000
system,0,jser.delpfx,300000,1,serial,16.141,300000
system,0,jser.delpfx,300000,2,serial,16.301,300000
system,0,jser.delpfx,300000,3,serial,16.187,300000
system,0,jser.delpfx,300000,4,serial,16.254,300000
system,0,jser.delpfx,300000,5,serial,16.348,300000
system,0,jser.delpfx,300000,6,serial,16.253,300000
system,0,jser.del,300000,0,serial,106.242,300000
system,0,jser.del,300000,1,serial,105.755,300000
system,0,jser.del,300000,2,serial,105.656,300000
system,0,jser.del,300000,3,serial,105.982,300000
system,0,jser.del,300000,4,serial,105.783,300000
system,0,jser.del,300000,5,serial,105.717,300000
system,0,jser.del,300000,6,serial,106.453,300000
system,0,rawint.set,300000,0,serial,161.843,300000
system,0,rawint.set,300000,1,serial,159.382,300000
system,0,rawint.set,300000,2,serial,159.032,300000
system,0,rawint.set,300000,3,serial,159.599,300000
system,0,rawint.set,300000,4,serial,159.725,300000
system,0,rawint.set,300000,5,serial,159.001,300000
system,0,rawint.set,300000,6,serial,159.909,300000
system,0,rawint.get,300000,0,serial,191.658,300000
system,0,rawint.get,300000,1,serial,192.082,300000
system,0,rawint.get,300000,2,serial,192.171,300000
system,0,rawint.get,300000,3,serial,192.805,300000
system,0,rawint.get,300000,4,serial,192.545,300000
system,0,rawint.get,300000,5,serial,192.519,300000
system,0,rawint.get,300000,6,serial,192.039,300000
system,0,rawint.getr,300000,0,serial,391.931,300000
system,0,rawint.getr,300000,1,serial,399.882,300000
system,0,rawint.getr,300000,2,serial,394.243,300000
system,0,rawint.getr,300000,3,serial,394.111,300000
system,0,rawint.getr,300000,4,serial,395.684,300000
system,0,rawint.getr,300000,5,serial,398.090,300000
system,0,rawint.getr,300000,6,serial,397.617,300000
system,0,rawint.hasr,300000,0,serial,279.317,300000
system,0,rawint.hasr,300000,1,serial,280.986,300000
system,0,rawint.hasr,300000,2,serial,279.939,300000
system,0,rawint.hasr,300000,3,serial,279.693,300000
system,0,rawint.hasr,300000,4,serial,280.109,300000
system,0,rawint.hasr,300000,5,serial,281.569,300000
system,0,rawint.hasr,300000,6,serial,279.950,300000
system,0,rawint.keys,300000,0,serial,13.386,300000
system,0,rawint.keys,300000,1,serial,13.373,300000
system,0,rawint.keys,300000,2,serial,13.829,300000
system,0,rawint.keys,300000,3,serial,13.738,300000
system,0,rawint.keys,300000,4,serial,13.476,300000
system,0,rawint.keys,300000,5,serial,13.405,300000
system,0,rawint.keys,300000,6,serial,13.412,300000
system,0,rawint.delpfx,300000,0,serial,16.830,300000
system,0,rawint.delpfx,300000,1,serial,16.403,300000
system,0,rawint.delpfx,300000,2,serial,16.385,300000
system,0,rawint.delpfx,300000,3,serial,16.540,300000
system,0,rawint.delpfx,300000,4,serial,16.508,300000
system,0,rawint.delpfx,300000,5,serial,16.388,300000
system,0,rawint.delpfx,300000,6,serial,16.330,300000
system,0,rawint.del,300000,0,serial,145.865,300000
system,0,rawint.del,300000,1,serial,147.085,300000
system,0,rawint.del,300000,2,serial,145.156,300000
system,0,rawint.del,300000,3,serial,145.677,300000
system,0,rawint.del,300000,4,serial,145.280,300000
system,0,rawint.del,300000,5,serial,145.654,300000
system,0,rawint.del,300000,6,serial,144.754,300000
system,0,jint.set,300000,0,serial,86.916,300000
system,0,jint.set,300000,1,serial,87.154,300000
system,0,jint.set,300000,2,serial,86.765,300000
system,0,jint.set,300000,3,serial,86.599,300000
system,0,jint.set,300000,4,serial,86.865,300000
system,0,jint.set,300000,5,serial,87.363,300000
system,0,jint.set,300000,6,serial,87.162,300000
system,0,jint.get,300000,0,serial,140.363,300000
system,0,jint.get,300000,1,serial,140.245,300000
system,0,jint.get,300000,2,serial,140.458,300000
system,0,jint.get,300000,3,serial,140.145,300000
system,0,jint.get,300000,4,serial,140.123,300000
system,0,jint.get,300000,5,serial,140.024,300000
system,0,jint.get,300000,6,serial,140.173,300000
system,0,jint.getr,300000,0,serial,296.291,300000
system,0,jint.getr,300000,1,serial,297.430,300000
system,0,jint.getr,300000,2,serial,296.444,300000
system,0,jint.getr,300000,3,serial,297.730,300000
system,0,jint.getr,300000,4,serial,297.138,300000
system,0,jint.getr,300000,5,serial,298.080,300000
system,0,jint.getr,300000,6,serial,297.403,300000
system,0,jint.hasr,300000,0,serial,218.720,300000
system,0,jint.hasr,300000,1,serial,218.445,300000
system,0,jint.hasr,300000,2,serial,218.381,300000
system,0,jint.hasr,300000,3,serial,218.886,300000
system,0,jint.hasr,300000,4,serial,219.581,300000
system,0,jint.hasr,300000,5,serial,219.363,300000
system,0,jint.hasr,300000,6,serial,218.766,300000
system,0,jint.keys,300000,0,serial,11.255,300000
system,0,jint.keys,300000,1,serial,11.295,300000
system,0,jint.keys,300000,2,serial,11.279,300000
system,0,jint.keys,300000,3,serial,11.339,300000
system,0,jint.keys,300000,4,serial,11.274,300000
system,0,jint.keys,300000,5,serial,11.295,300000
system,0,jint.keys,300000,6,serial,11.240,300000
system,0,jint.delpfx,300000,0,serial,16.556,300000
system,0,jint.delpfx,300000,1,serial,16.089,300000
system,0,jint.delpfx,300000,2,serial,16.241,300000
system,0,jint.delpfx,300000,3,serial,16.082,300000
system,0,jint.delpfx,300000,4,serial,16.193,300000
system,0,jint.delpfx,300000,5,serial,16.137,300000
system,0,jint.delpfx,300000,6,serial,16.086,300000
system,0,jint.del,300000,0,serial,105.083,300000
system,0,jint.del,300000,1,serial,104.557,300000
system,0,jint.del,300000,2,serial,104.658,300000
system,0,jint.del,300000,3,serial,104.651,300000
system,0,jint.del,300000,4,serial,104.749,300000
system,0,jint.del,300000,5,serial,104.815,300000
system,0,jint.del,300000,6,serial,105.590,300000
system,0,ctl.set,300000,0,serial,98.905,300000
system,0,ctl.set,300000,1,serial,99.626,300000
system,0,ctl.set,300000,2,serial,98.528,300000
system,0,ctl.set,300000,3,serial,98.643,300000
system,0,ctl.set,300000,4,serial,100.079,300000
system,0,ctl.set,300000,5,serial,99.594,300000
system,0,ctl.set,300000,6,serial,98.809,300000
system,0,ctl.get,300000,0,serial,105.956,300000
system,0,ctl.get,300000,1,serial,105.786,300000
system,0,ctl.get,300000,2,serial,105.556,300000
system,0,ctl.get,300000,3,serial,105.628,300000
system,0,ctl.get,300000,4,serial,105.570,300000
system,0,ctl.get,300000,5,serial,105.848,300000
system,0,ctl.get,300000,6,serial,106.296,300000
system,0,ctl.getr,300000,0,serial,347.345,300000
system,0,ctl.getr,300000,1,serial,346.871,300000
system,0,ctl.getr,300000,2,serial,345.332,300000
system,0,ctl.getr,300000,3,serial,347.481,300000
system,0,ctl.getr,300000,4,serial,347.211,300000
system,0,ctl.getr,300000,5,serial,349.660,300000
system,0,ctl.getr,300000,6,serial,348.820,300000
system,0,ctl.hasr,300000,0,serial,58.963,300000
system,0,ctl.hasr,300000,1,serial,58.663,300000
system,0,ctl.hasr,300000,2,serial,58.143,300000
system,0,ctl.hasr,300000,3,serial,58.660,300000
system,0,ctl.hasr,300000,4,serial,58.543,300000
system,0,ctl.hasr,300000,5,serial,58.924,300000
system,0,ctl.hasr,300000,6,serial,58.316,300000
system,0,ctl.del,300000,0,serial,17.247,300000
system,0,ctl.del,300000,1,serial,17.816,300000
system,0,ctl.del,300000,2,serial,17.102,300000
system,0,ctl.del,300000,3,serial,17.006,300000
system,0,ctl.del,300000,4,serial,17.139,300000
system,0,ctl.del,300000,5,serial,17.258,300000
system,0,ctl.del,300000,6,serial,18.008,300000
